249000,2965073386,2.066684242688915E10
250000,2976967600,2.083317486369614E10
251000,3966271823,2.1000173959734756E10
252000,3233515876,2.1167839724437023E10
253000,2991989554,2.13361721398358E10
254000,2973156654,2.1505171229855255E10
255000,3009500209,2.1674836981578926E10
256000,2944632555,2.18451693943823E10
257000,3028620053,2.2016168474910297E10
258000,2950033013,2.218783421741223E10
259000,2984124691,2.236016661929423E10
260000,3068843829,2.253316569047475E10
261000,3998471031,2.2706831419297077E10
262000,3029780003,2.288116381401854E10
263000,3077126254,2.305616286685073E10
264000,3110666466,2.3231828584834496E10
265000,3458511361,2.340816096599078E10
266000,2990616368,2.358516001103667E10
267000,4058656363,2.3762825726451164E10
268000,3259221448,2.3941158100533638E10
269000,3189271495,2.4120157145313427E10
270000,4444342081,2.4299822848141098E10
271000,3289263843,2.4480155215107616E10
272000,3090842671,2.466115423902331E10
273000,4110002563,2.484281992565778E10
274000,3142993254,2.502515228439724E10
275000,3192884783,2.5208151302936874E10
276000,3209321423,2.539181698903273E10
277000,4565234837,2.557614933033959E10
278000,3259361553,2.576114833775055E10
279000,3512873814,2.5946814008708797E10
280000,3258415117,2.6133146329076157E10
281000,3233053364,2.6320145320376293E10
282000,3243864630,2.6507810981346283E10
283000,3249801621,2.669614330334563E10
284000,3358908705,2.688514227924832E10
285000,3293261070,2.707480791786788E10
286000,4271325684,2.7265140227214397E10
287000,3384529015,2.74561392030307E10
288000,3287052306,2.764780483464558E10
289000,3336155554,2.7840137125912018E10
290000,3336673508,2.8033136085787975E10
291000,4298335520,2.8226801711623894E10
292000,3406855358,2.8421133998058487E10
293000,3438156872,2.8616132947650707E10
294000,3391374719,2.8811798562739407E10
295000,3383953312,2.9008130839594284E10
296000,3671599709,2.920512978098413E10
297000,4729424498,2.9402795386711784E10
298000,3513979999,2.960112765510742E10
299000,3449613617,2.9800126591009117E10
300000,3463690033,2.9999792186994835E10
301000,3494456560,3.0200124450850338E10
302000,4670056623,3.0401123361719353E10
303000,3434461778,3.060278894517174E10
304000,5269835872,3.0805121188158318E10
305000,3553004396,3.10081201054584E10
306000,3620523572,3.1211785669286694E10
307000,3730009659,3.141611790210157E10
308000,4821717012,3.1621116806641636E10
309000,3473892632,3.182678236198692E10
310000,3553293645,3.2033114584530144E10
311000,3644016330,3.224011346735654E10
312000,4607353369,3.2447779012213257E10
313000,3561026156,3.2656111226505432E10
314000,3690747126,3.2865110106299885E10
315000,3655954043,3.3074775638721703E10
316000,3602777991,3.3285107825075443E10
317000,3618316348,3.3496106682193153E10
318000,3620714056,3.370777220531577E10
319000,4805666184,3.3920104393853462E10
320000,3717390353,3.4133103237339626E10
321000,3719735371,3.43467687468886E10
322000,3738805288,3.456110092385517E10
323000,4785868520,3.477609976042184E10
324000,3676150876,3.4991765251895515E10
325000,3831207081,3.520809741224009E10
326000,4813663563,3.542509623842926E10
327000,3692933342,3.56427617223112E10
328000,3792054750,3.5861093870223915E10
329000,4823769613,3.608009267922141E10
330000,3802901227,3.6299758161961586E10
331000,3814578191,3.652009028678676E10
332000,3839785631,3.674108909115909E10
333000,4884587558,3.696275456580607E10
334000,3883838972,3.7185086697190994E10
335000,4846424795,3.740808548583858E10
336000,4052082919,3.7631750936264725E10
337000,4280677799,3.78560830364947E10
338000,4043180721,3.808108180325505E10
339000,5048152769,3.830674723814228E10
340000,3990174417,3.853307933513E10
341000,5153923935,3.876007809720545E10
342000,4039898950,3.898774351017745E10
343000,4008939256,3.921607559865902E10
344000,4374423597,3.94450743359057E10
345000,5276449202,3.967473973819295E10
346000,3994712957,3.99050718062829E10
347000,3979325910,4.013607054103397E10
348000,4002896833,4.0367735931621086E10
349000,5007199205,4.060006797990833E10
350000,4043832673,4.083306669907037E10
351000,4033086254,4.1066732070933846E10
352000,5431974612,4.130106410243751E10
353000,4115925847,4.1536062808300804E10
354000,5314452374,4.177172817906012E10
355000,4085262537,4.200806020743223E10
356000,4053161327,4.2245058908890205E10
357000,5509595889,4.2482724254877426E10
358000,4071292510,4.272105627107725E10
359000,4159993455,4.2960054950921906E10
360000,4120508824,4.319972028167564E10
361000,4353860171,4.3440052284080185E10
362000,4294447528,4.368105093088226E10
363000,4242371954,4.392271624602513E10
364000,5456174053,4.4165048230272766E10
365000,4356781865,4.4408046881204384E10
366000,4381987303,4.465171218070334E10
367000,5698904347,4.489604415741454E10
368000,4378125357,4.5141042797011154E10
369000,4425580085,4.538670809480768E10
370000,5725852471,4.5633040054997795E10
371000,4545421181,4.588003867882734E10
372000,4349256998,4.612770397145709E10
373000,5697642046,4.637603591737852E10
374000,4377239432,4.662503450895824E10
375000,4650213806,4.687469977012366E10
376000,5534680099,4.712503170655799E10
377000,4476199027,4.737603029288715E10
378000,4452660878,4.7627695549299484E10
379000,5739548857,4.788002746702728E10
380000,4531385978,4.813302604520007E10
381000,4542376303,4.838669129080814E10
382000,6459739575,4.8641023189691246E10
383000,4499996820,4.8896021747056656E10
384000,4534933695,4.915168697620917E10
385000,5889305955,4.9408018859018776E10
386000,4591425680,4.966501741751704E10
387000,5693092291,4.992268262699312E10
388000,4638899604,5.0181014495745514E10
389000,5557733876,5.0440013027379906E10
390000,4682489836,5.069967822492439E10
391000,4568920377,5.096001009132987E10
392000,4624944931,5.1221008603833145E10
393000,4541802095,5.148267377497795E10
394000,4775630516,5.174500563060723E10
395000,6075312223,5.2008004134728485E10
396000,4778211769,5.2271669317234566E10
397000,5945199707,5.2536001134795166E10
398000,4852015992,5.2800999627024315E10
399000,4819825925,5.3066664760858505E10
400000,6043415849,5.333299656525458E10
401000,6168982298,5.359999482209064E10
402000,7590365388,5.386765971559355E10
403000,6196847995,5.4135991279069595E10
404000,7952485166,5.4404989505962555E10
405000,6362169735,5.467465438921597E10
406000,6118426240,5.49449859298604E10
407000,7646857506,5.521598412225407E10
408000,6244993579,5.548764897691905E10
409000,7438019769,5.575998047858975E10
410000,6263015296,5.603297864958116E10
411000,7436273596,5.630664349821799E10
412000,6254256754,5.65809749898759E10
413000,7911206988,5.685597313943851E10
414000,6352541671,5.71316379559029E10
415000,7582377755,5.7407969434556335E10
416000,6317824077,5.768496759964436E10
417000,7352066457,5.796263238958564E10
418000,6441473297,5.824096386256943E10
419000,7422686206,5.8519961971111534E10
420000,6315123518,5.8799626747449356E10
421000,7639941839,5.907995816281349E10
422000,7250308391,5.936095627452002E10
423000,6420878301,5.9642621019396576E10
424000,6397704206,5.992495243375448E10
425000,7802067022,6.020795052025944E10
426000,6628356845,6.04916152644995E10
427000,7502306189,6.0775946669159775E10
428000,6411918798,6.106094470744714E10
429000,8015627898,6.134660941135656E10
430000,6495437269,6.1632940772327965E10
431000,7753284655,6.191993881265079E10
432000,6453110064,6.220760348536945E10
433000,7562446424,6.249593482978892E10
434000,7150969680,6.278493281921018E10
435000,7540689227,6.307459748304984E10
436000,7009847097,6.336492880251863E10
437000,7633458884,6.365592679264458E10
438000,6775481343,6.394759142960787E10
439000,6631609687,6.4239922736838554E10
440000,7877513151,6.453292068136944E10
441000,6892571227,6.482658530510556E10
442000,6799229791,6.5120916580165596E10
443000,7974463697,6.541591451311913E10
444000,6724037985,6.57115791067746E10
445000,7894068464,6.600791035115509E10
446000,6726341772,6.630490826425133E10
447000,6689018512,6.6602572838023476E10
448000,8114170882,6.690090406856949E10
449000,7994891102,6.719990196540119E10
450000,8210675429,6.749956651346657E10
451000,8503888257,6.779989772466253E10
452000,7210977199,6.810089559381998E10
453000,6959265045,6.840256012618245E10
454000,8517997240,6.870489131183247E10
455000,7081423071,6.900788917151329E10
456000,8230128599,6.931155365627069E10
457000,8270367710,6.961588481369043E10
458000,8294614551,6.992088264621127E10
459000,7181015025,7.022654713979784E10
460000,7005884769,7.053287828089264E10
461000,8583212579,7.083987607218486E10
462000,7068766471,7.114754052792928E10
463000,8486253617,7.145587163512122E10
464000,7103522400,7.176486942209116E10
465000,8563202905,7.207453385651668E10
466000,8776592375,7.238486497147778E10
467000,8352360007,7.269586271759421E10
468000,7264141331,7.300752710781532E10
469000,8465573363,7.331985819582098E10
470000,7761718569,7.363285589739491E10
471000,7309327785,7.394652027133382E10
472000,8792210166,7.426085131266933E10
473000,8436386808,7.457584901433138E10
474000,8469199347,7.489151338934084E10
475000,7154543960,7.520784438728139E10
476000,8655949081,7.552484207735112E10
477000,7058847175,7.584250639140366E10
478000,7446314705,7.616083739756552E10
479000,7242277682,7.647983504580252E10
480000,9144399551,7.679949936612465E10
481000,7401175819,7.711983033849046E10
482000,8655235617,7.74408279706454E10
483000,8615507285,7.776249227447519E10
484000,9619929599,7.808482322050131E10
485000,8597516838,7.840782083766571E10
486000,8509572309,7.873148508732138E10
487000,7842995052,7.905581601465868E10
488000,8675278496,7.93808136077869E10
489000,8733202965,7.970647783289336E10
490000,9008047293,8.003280873230115E10
491000,12110924349,8.035980599519543E10
492000,10768019580,8.068746994846278E10
493000,11201516683,8.101580055713658E10
494000,10935819094,8.13447977843388E10
495000,10855407393,8.167446166349586E10
496000,10913352080,8.200479217214757E10
497000,10897042318,8.233578939030663E10
498000,12123639438,8.266745324183925E10
499000,11840216503,8.299978373834488E10
500000,10989601639,8.333278088804086E10
501000,12602884399,8.366644471250302E10
502000,11094122823,8.400077520908995E10
503000,12765517810,8.433577231623734E10
504000,12972686531,8.467143611354337E10
505000,11785524226,8.50077665744909E10
506000,11498790738,8.534476369178963E10
507000,11990462714,8.568242746616585E10
508000,11842165229,8.602075786886203E10
509000,13445946456,8.635975495991353E10
510000,11343038170,8.669941867787451E10
511000,12350424042,8.703974905577516E10
512000,11535308306,8.738074609777382E10
513000,11390260552,8.772240979681787E10
514000,11586096570,8.806474014502158E10
515000,11516181144,8.840773717031633E10
516000,11952238413,8.875140085561264E10
517000,12392250296,8.909573116725002E10
518000,12707391614,8.944072811955653E10
519000,13101304125,8.978639175832014E10
520000,12420788319,9.013272204018271E10
521000,11840050239,9.047971897419406E10
522000,13031477838,9.0827382555658E10
523000,12604506464,9.117571280260214E10
524000,11628724521,9.152470970418608E10
525000,12169499449,9.187437324953282E10
526000,12393912277,9.222470348519234E10
527000,11875156640,9.257570032962596E10
528000,12055458805,9.292736387800557E10
529000,12749965522,9.327969408696577E10
530000,12692028027,9.363269095586917E10
531000,13447634155,9.398635446571916E10
532000,11506905260,9.434068461170845E10
533000,12647903821,9.469568143419879E10
534000,12102357939,9.50513449077447E10
535000,13648416421,9.540767500278247E10
536000,12050088061,9.576467176686484E10
537000,11882675079,9.612233520452493E10
538000,11951133633,9.64806652809468E10
539000,13220341158,9.68396620261335E10
540000,12113319172,9.719932543597615E10
541000,12601324729,9.755965547186827E10
542000,12590787925,9.792065219208646E10
543000,12268170480,9.828231553673087E10
544000,11791830518,9.864464554906636E10
545000,13247046230,9.900764223280167E10
546000,12129044773,9.937130554500104E10
547000,12057571665,9.973563553336604E10
548000,11613081871,1.0010063221014514E11
549000,13186655689,1.0046629550464381E11
550000,12968359253,1.0083262545134158E11
551000,12105310250,1.011996220425815E11
552000,13377340262,1.0156728526325325E11
553000,10166844572,1.0193561557131703E11
554000,10994411870,1.023046125185494E11
555000,12550897846,1.0267427616134404E11
556000,10760659152,1.0304460642561174E11
557000,10342796922,1.034156033517311E11
558000,11112605232,1.0378726692015724E11
559000,10578410803,1.0415959712996764E11
560000,12274331609,1.0453259399030037E11
561000,10341268611,1.0490625752857797E11
562000,10567769412,1.0528058770777888E11
563000,10988780303,1.056555845659997E11
564000,10817784828,1.0603124806382281E11
565000,10513535591,1.0640757821269257E11
566000,11504353114,1.0678457507253749E11
567000,10409896731,1.0716223856951031E11
568000,11436622749,1.0754056872065465E11
569000,10294962597,1.0791956548230235E11
570000,12490580308,1.0829922898682231E11
571000,10458092502,1.0867955910300182E11
572000,11926789754,1.0906055589067314E11
573000,11089864394,1.0944221931821428E11
574000,10704393459,1.098245494075762E11
575000,13339414857,1.1020754616466354E11
576000,10454805559,1.1059120958510017E11
577000,11555683108,1.1097553966458075E11
578000,10678896357,1.1136053640122154E11
579000,12154495331,1.1174619979365747E11
580000,10962401060,1.1213252982080493E11
581000,11220833163,1.125195265489725E11
582000,11933445492,1.1290718990073026E11
583000,11753242086,1.132955198815848E11
584000,11803887454,1.1368451655205348E11
585000,10928220068,1.1407417987690175E11
586000,10949171153,1.1446450985239954E11
587000,10512678210,1.1485550646786201E11
588000,11162232464,1.1524716973666478E11
589000,11025345685,1.1563949972738347E11
590000,10672572492,1.160324963178276E11
591000,11702568407,1.1642615958134976E11
592000,11735259130,1.1682048949251093E11
593000,11684480406,1.172154860438655E11
594000,11446275128,1.1761114927549765E11
595000,12623362937,1.1800747915034995E11
596000,11214323272,1.1840447569782394E11
597000,12008029458,1.1880213891612823E11
598000,11945915781,1.192004687542918E11
599000,12861907292,1.1959946528216035E11
600000,11126178697,1.1999912847412363E11
601000,13045909583,1.2039945828634409E11
602000,11098727883,1.2080045475049622E11
603000,12209893458,1.2120211783971136E11
604000,11511860890,1.2160444759531218E11
605000,12650598474,1.2200744399712212E11
606000,11539342923,1.224111070797025E11
607000,13290355321,1.2281543678266116E11
608000,12483868054,1.2322043320029271E11
609000,14172995696,1.2362609626597044E11
610000,12458821994,1.2403242601278471E11
611000,11170895272,1.2443942237481982E11
612000,12166085599,1.248470854294362E11
613000,11973960537,1.2525541510556406E11
614000,11585982802,1.256644114509229E11
615000,11672376158,1.2607407444540262E11
616000,12531057369,1.2648440406327525E11
617000,11590162496,1.2689540037987794E11
618000,12645790346,1.2730706334266563E11
